categoria,subcategoria,descripcion,unidades,precio,code,compare
Marisco y pescado,Pescado congelado,Porciones de bacalao sin piel MareDeus ultracongelado,Paquete 600 g escurrido,"7,40 €7,20 € /ud.",24025," 12,00 €/kg"
Marisco y pescado,Pescado congelado,Rodaja de tintorera sin piel Hacendado ultracongelada,Pieza 450 g aprox. escurrido,"3,13 € /ud.",24383," 6,95 €/kg"
Marisco y pescado,Pescado congelado,Porciones de merluza del cabo sin piel Hacendado ultracongeladas,Paquete 500 g,"4,60 € /ud.",62103," 9,20 €/kg"
Marisco y pescado,Pescado congelado,Pescadilla de merluza sin cabeza Hacendado ultracongelada,Paquete 1 kg escurrido,"5,00 € /ud.",62176," 5,00 €/kg"
Marisco y pescado,Pescado congelado,Cola de rape del cabo Hacendado ultracongelada,Pieza 500 g aprox. escurrido,"8,48 € /ud.",24340," 16,95 €/kg"
Marisco y pescado,Pescado congelado,Filetes de merluza del cabo grandes sin piel Hacendado ultracongelados,Paquete 970 g escurrido,"9,90 € /ud.",62179," 10,207 €/kg"
Marisco y pescado,Pescado congelado,Filete de fletán negro Hacendado congelado,Pieza 200 g aprox. escurrido,"3,60 € /ud.",24344," 18,00 €/kg"
Marisco y pescado,Pescado congelado,Merluza del cabo sin cabeza Hacendado ultracongelada,Pieza 700 g aprox. escurrido,"4,86 € /ud.",24324," 6,95 €/kg"
Marisco y pescado,Pescado congelado,Lenguado negro entero Hacendado ultracongelado,Paquete 600 g escurrido,"7,70 € /ud.",62029," 12,834 €/kg"
Marisco y pescado,Pescado congelado,Lomos de salmón sin piel y sin espinas Hacendado congelado,Paquete 2 ud. (250 g),"6,50 €6,40 € /ud.",24511," 25,60 €/kg"
Marisco y pescado,Pescado congelado,Migas de bacalao sin espinas y sin piel MareDeus ultra congeladas,Paquete 300 g escurrido,"3,85 € /ud.",24023," 12,834 €/kg"
Marisco y pescado,Pescado congelado,Gallos sin cabeza Hacendado ultracongelado,Paquete 600 g escurrido,"6,25 € /ud.",62000," 10,417 €/kg"
Marisco y pescado,Pescado congelado,Rodajas de atún de aleta amarilla Hacendado congelado,Bandeja 250 g aprox.,"4,19 € /ud.",24357," 16,76 €/kg"
Marisco y pescado,Pescado congelado,Lomo de bacalao MareDeus ultracongelado,Paquete 390 g aprox.,"6,35 € /ud.",62050," 16,28 €/kg"
Marisco y pescado,Pescado congelado,Aritos de surimi a la romana Pescanova ultracongelados,Paquete 625 g,"2,95 € /ud.",63238," 4,72 €/kg"
Marisco y pescado,Pescado congelado,Merluza empanada pan fino Hacendado ultracongelada,Paquete 510 g,"4,20 €3,95 € /ud.",63140," 7,746 €/kg"
Marisco y pescado,Pescado congelado,Varitas de merluza empanadas Hacendado ultracongeladas,Paquete 400 g,"3,95 € /ud.",63170," 9,875 €/kg"
Marisco y pescado,Pescado congelado,Empanadillas de atún Hacendado ultracongeladas,Caja 500 g,"1,90 € /ud.",63407," 3,80 €/kg"
Marisco y pescado,Pescado congelado,Palitos de merluza a la romana Hacendado ultracongelados,Paquete 500 g,"2,75 € /ud.",63151," 5,50 €/kg"
Marisco y pescado,Pescado congelado,Figuritas de merluza empanadas Hacendado ultracongeladas,Paquete 500 g,"3,60 € /ud.",63159," 7,20 €/kg"
Marisco y pescado,Pescado congelado,Chipirones enharinados Hacendado ultracongelado,Paquete 350 g,"4,95 € /ud.",63145," 14,143 €/kg"
Marisco y pescado,Pescado congelado,Langostino caballitos rebozados Hacendado ultracongelados,Paquete 300 g,"3,30 € /ud.",63144," 11,00 €/kg"
Marisco y pescado,Pescado congelado,Filetes de boquerón en tempura Hacendado ultracongelado,Paquete 400 g,"3,75 € /ud.",63114," 9,375 €/kg"
Marisco y pescado,Pescado congelado,Buñuelos de bacalao Hacendado ultracongelados,Paquete 400 g,"3,85 € /ud.",63425," 9,625 €/kg"
Marisco y pescado,Pescado congelado,Rabas empanadas Hacendado ultracongeladas,Paquete 500 g,"3,65 € /ud.",63161," 7,30 €/kg"
Marisco y pescado,Pescado congelado,Anillas de pota a la romana Hacendado ultracongeladas,Paquete 500 g,"4,30 € /ud.",63163," 8,60 €/kg"
Marisco y pescado,Pescado congelado,Croquetas de merluza Hacendado ultracongelados,Paquete 350 g,"2,45 € /ud.",60954," 7,00 €/kg"
Marisco y pescado,Pescado congelado,Tubo de pota argentina limpia congelado,Pieza 100 g aprox. escurrido,"1,29 € /ud.",24203," 12,90 €/kg"
Marisco y pescado,Pescado congelado,Sepia limpia congelada,Pieza 400 g aprox. escurrido,"5,98 € /ud.",24200," 14,95 €/kg"
Marisco y pescado,Pescado congelado,Sepia limpia troceada Hacendado congelada,Paquete 360 g escurrido,"4,05 € /ud.",24274," 11,25 €/kg"
Marisco y pescado,Pescado congelado,Calamar limpio troceado Hacendado congelado,Paquete 475 g escurrido,"5,10 € /ud.",24242," 10,737 €/kg"
Marisco y pescado,Pescado congelado,Rodaja de potón del Pacífico cocido Hacendado congelado,Paquete 475 g escurrido,"6,05 € /ud.",24234," 12,737 €/kg"
Marisco y pescado,Pescado congelado,Sepia limpia pequeña Hacendado congelada,Paquete 360 g escurrido,"4,00 € /ud.",24206," 11,112 €/kg"
Marisco y pescado,Pescado congelado,Tiras de potón Hacendado congeladas,Paquete 400 g escurrido,"4,45 € /ud.",24341," 11,125 €/kg"
Marisco y pescado,Pescado congelado,Tinta de sepia Nortindal congelada,Paquete 8 ud. (32 g),"2,05 € /ud.",24256," 6,407 €/100 g"
Marisco y pescado,Pescado congelado,Anillas de pota Hacendado congeladas,Paquete 360 g escurrido,"5,15 € /ud.",24249," 14,306 €/kg"
Marisco y pescado,Pescado congelado,Pulpo crudo Hacendado congelado,Paquete 1 kg aprox.,"17,95 € /ud.",24208," 17,95 €/kg"
Marisco y pescado,Pescado congelado,Chipirón puntilla Hacendado congelado,Paquete 450 g escurrido,"4,70 € /ud.",24291," 10,445 €/kg"
Marisco y pescado,Pescado congelado,Calamar patagónico pequeño Hacendado ultracongelado,Paquete 500 g escurrido,"4,50 € /ud.",63432," 9,00 €/kg"
Marisco y pescado,Pescado congelado,Calamar grande Hacendado congelado,Pieza 200 g aprox.,"3,19 € /ud.",24417," 15,95 €/kg"
Marisco y pescado,Pescado fresco,Salmón a rodajas,"Pieza 2,45 kg aprox.","30,50 € /ud.",81649.1," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Salmón media pieza a rodajas,"1/2 Pieza 1,29 kg aprox.","16,06 € /ud.",81649.4," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Salmón abierto en libro sin cabeza y sin espina,"Pieza 2,45 kg aprox.","30,50 € /ud.",81649.2," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Salmón media pieza abierto en libro sin cabeza y sin espina,"1/2 Pieza 1,29 kg aprox.","16,06 € /ud.",81649.5," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Salmón sin aletas y sin escamas,"Pieza 2,45 kg aprox.","30,50 € /ud.",81649.3," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Salmón media pieza sin aletas y sin escamas,"1/2 Pieza 1,29 kg aprox.","16,06 € /ud.",81649.6," 12,45 €/kg"
Marisco y pescado,Pescado fresco,Filete de salmón,Bandeja 400 g aprox.,"9,16 € /ud.",81481," 22,90 €/kg"
Marisco y pescado,Pescado fresco,Rodajas de salmón,Bandeja 400 g aprox.,"8,30 € /ud.",81479," 20,75 €/kg"
Marisco y pescado,Pescado fresco,Escalopines de salmón,Bandeja 400 g aprox.,"10,18 € /ud.",80908," 25,45 €/kg"
Marisco y pescado,Pescado fresco,Dorada limpia con cabeza,Pieza 540 g aprox.,"4,51 € /ud.",81234.1," 8,35 €/kg"
Marisco y pescado,Pescado fresco,Dorada abierta a la espalda con espinas y con cabeza,Pieza 540 g aprox.,"4,51 € /ud.",81234.2," 8,35 €/kg"
Marisco y pescado,Pescado fresco,Dorada a filetes sin cabeza y sin espina,Pieza 540 g aprox.,"4,51 € /ud.",81234.5," 8,35 €/kg"
Marisco y pescado,Pescado fresco,Dorada abierta en libro sin cabeza y sin espina,Pieza 540 g aprox.,"4,51 € /ud.",81234.4," 8,35 €/kg"
Marisco y pescado,Pescado fresco,Dorada sin limpiar,Pieza 540 g aprox.,"4,51 € /ud.",81234.3," 8,35 €/kg"
Marisco y pescado,Pescado fresco,Filetes de dorada,Bandeja 380 g aprox.,"8,57 € /ud.",81485," 22,55 €/kg"
Marisco y pescado,Pescado fresco,Lubina limpia con cabeza,Pieza 470 g aprox.,"3,88 € /ud.",81241.1," 8,25 €/kg"
Marisco y pescado,Pescado fresco,Lubina abierta a la espalda con espinas y con cabeza,Pieza 470 g aprox.,"3,88 € /ud.",81241.2," 8,25 €/kg"
Marisco y pescado,Pescado fresco,Lubina a filetes sin cabeza y sin espina,Pieza 470 g aprox.,"3,88 € /ud.",81241.5," 8,25 €/kg"
Marisco y pescado,Pescado fresco,Lubina abierta en libro sin cabeza y sin espina,Pieza 470 g aprox.,"3,88 € /ud.",81241.4," 8,25 €/kg"
Marisco y pescado,Pescado fresco,Lubina sin limpiar,Pieza 470 g aprox.,"3,88 € /ud.",81241.3," 8,25 €/kg"
Marisco y pescado,Pescado fresco,Filetes de lubina,Bandeja 400 g aprox.,"9,02 € /ud.",81487," 22,55 €/kg"
Marisco y pescado,Pescado fresco,Merluza a rodajas,"Pieza 1,77 kg aprox.","17,61 € /ud.",81790.1," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Merluza media pieza a rodajas,1/2 Pieza 870 g aprox.,"8,66 € /ud.",81790.4," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Merluza abierta en libro sin cabeza y sin espina,"Pieza 1,77 kg aprox.","17,61 € /ud.",81790.2," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Merluza media pieza abierta en libro sin cabeza y sin espina,1/2 Pieza 870 g aprox.,"8,66 € /ud.",81790.5," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Merluza sin aletas y sin escamas,"Pieza 1,77 kg aprox.","17,61 € /ud.",81790.3," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Merluza media pieza sin aletas y sin escamas,1/2 Pieza 870 g aprox.,"8,66 € /ud.",81790.6," 9,95 €/kg"
Marisco y pescado,Pescado fresco,Porciones de merluza del cabo,Bandeja 385 g aprox.,"9,22 € /ud.",87240," 23,95 €/kg"
Marisco y pescado,Pescado fresco,Bacalao a rodajas,"Pieza 2,62 kg aprox.","23,45 € /ud.",81204.1," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Bacalao media pieza a rodajas,"1/2 Pieza 1,38 kg aprox.","12,35 € /ud.",81204.3," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Bacalao abierto en libro sin cabeza y sin espina,"Pieza 2,62 kg aprox.","23,45 € /ud.",81204.2," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Bacalao media pieza abierto en libro sin cabeza y sin espina,"1/2 Pieza 1,38 kg aprox.","12,35 € /ud.",81204.4," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Bacalao al punto de sal con agua añadida,Bandeja 500 g aprox.,"7,48 € /ud.",81928," 14,95 €/kg"
Marisco y pescado,Pescado fresco,Hoja de bacalao,Paquete 800 g aprox.,"13,92 € /ud.",80644," 17,40 €/kg"
Marisco y pescado,Pescado fresco,Migas de bacalao saladas,Bandeja 250 g,"5,55 € /ud.",80151," 22,20 €/kg"
Marisco y pescado,Pescado fresco,Trozos de bacalao salado,Paquete 400 g,"4,55 € /ud.",80253," 11,375 €/kg"
Marisco y pescado,Pescado fresco,Corvina limpia con cabeza,"Pieza 1,05 kg aprox.","9,40 € /ud.",81055.1," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Corvina abierta a la espalda con espinas y con cabeza,"Pieza 1,05 kg aprox.","9,40 € /ud.",81055.2," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Corvina a filetes,"Pieza 1,05 kg aprox.","9,40 € /ud.",81055.3," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Rape a rodajas,"Pieza 1,69 kg aprox.","18,42 € /ud.",81220.2," 10,90 €/kg"
Marisco y pescado,Pescado fresco,Rape abierto en libro sin cabeza y sin espina,"Pieza 1,69 kg aprox.","18,42 € /ud.",81220.3," 10,90 €/kg"
Marisco y pescado,Pescado fresco,Rape sin piel y sin cabeza,"Pieza 1,69 kg aprox.","18,42 € /ud.",81220.1," 10,90 €/kg"
Marisco y pescado,Pescado fresco,Rape sin aletas y sin dientes,"Pieza 1,69 kg aprox.","18,42 € /ud.",81220.4," 10,90 €/kg"
Marisco y pescado,Pescado fresco,Sepia,Pieza 480 g aprox.,"6,22 € /ud.",81704," 12,95 €/kg"
Marisco y pescado,Pescado fresco,Calamar pequeño limpio patagónico,Bandeja 300 g,"5,10 € /ud.",87191," 17,00 €/kg"
Marisco y pescado,Pescado fresco,Tiras de potón del Pacífico Hacendado,Bandeja 300 g,"3,60 € /ud.",87194," 12,00 €/kg"
Marisco y pescado,Pescado fresco,Patas de pulpo cocido,Bandeja 250 g,"9,95 € /ud.",87770," 39,80 €/kg"
Marisco y pescado,Pescado fresco,Trucha abierta en libro con cabeza,Pieza 350 g aprox.,"3,13 € /ud.",81200.1," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Trucha abierta en libro sin cabeza y sin espina,Pieza 350 g aprox.,"3,13 € /ud.",81200.2," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Trucha sin aletas,Pieza 350 g aprox.,"3,13 € /ud.",81200.3," 8,95 €/kg"
Marisco y pescado,Pescado fresco,Filetes de trucha Arco iris,Bandeja 226 g aprox.,"3,60 € /ud.",87342," 15,95 €/kg"
Marisco y pescado,Pescado fresco,Lenguado sin cabeza y sin piel,Pieza 130 g aprox.,"3,24 € /ud.",81225.1," 24,95 €/kg"
Marisco y pescado,Pescado fresco,Lenguado sin limpiar,Pieza 130 g aprox.,"3,24 € /ud.",81225.2," 24,95 €/kg"
Marisco y pescado,Pescado fresco,Boquerón sin limpiar,Granel 200 g aprox.,"1,39 € /200 g",81661.1," 6,95 €/kg"
Marisco y pescado,Pescado fresco,Boquerón limpio sin cabeza,Granel 200 g aprox.,"1,39 € /200 g",81661.2," 6,95 €/kg"
Marisco y pescado,Pescado fresco,"Rodaballo con piel, sin aletas y sin agallas",Pieza 1 kg aprox.,"13,50 € /ud.",81226.3," 13,50 €/kg"
Marisco y pescado,Pescado fresco,Rodaballo a filetes,Pieza 1 kg aprox.,"13,50 € /ud.",81226.1," 13,50 €/kg"
Marisco y pescado,Pescado fresco,Rodaballo a filetes y sin piel,Pieza 1 kg aprox.,"13,50 € /ud.",81226.2," 13,50 €/kg"
Marisco y pescado,Pescado fresco,Sardina sin limpiar,Granel 200 g aprox.,"1,39 € /200 g",81100.1," 6,95 €/kg"
Marisco y pescado,Pescado fresco,Sardina limpia sin cabeza,Granel 200 g aprox.,"1,39 € /200 g",81100.2," 6,95 €/kg"
Marisco y pescado,Pescado fresco,Morralla,Granel 400 g aprox.,"3,18 € /400 g",81745," 7,95 €/kg"
Marisco y pescado,Pescado fresco,Emperador marinado,Bandeja 230 g aprox.,"5,39 € /ud.",87162," 23,45 €/kg"
Marisco y pescado,Pescado fresco,Filetes de Gallineta descongelada,Bandeja 380 g aprox.,"4,92 € /ud.",87350," 12,95 €/kg"
Marisco y pescado,Pescado fresco,Elaborado de merluza y gambón,Bandeja 2 ud. (240 g),"2,95 € /ud.",87731," 12,292 €/kg"
Marisco y pescado,Pescado fresco,Merluza rebozada,Bandeja 230 g,"3,75 € /ud.",87734," 16,305 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de anchoa en aceite de girasol Hacendado,3 bandejas x 29 g,"2,10 € /pack",18407," 24,138 €/kg"
Marisco y pescado,Salazones y ahumados,Boquerones en vinagre Hacendado en aceite de girasol,Bandeja 80 g (60 g escurrido),"1,75 € /ud.",80405," 29,167 €/kg"
Marisco y pescado,Salazones y ahumados,Boquerones al vinagre Hacendado en aceite de girasol,Tarrina 330 g (265 g escurrido),"5,80 € /ud.",23122," 21,887 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Lata 42 g (29 g escurrido),"1,25 € /ud.",18400," 43,104 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,3 bandejas x 29 g,"3,05 € /pack",18408," 35,058 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de sardina anchoada Hacendado en aceite de girasol,Bandeja 80 g (60 g escurrido),"1,60 € /ud.",80409," 26,667 €/kg"
Marisco y pescado,Salazones y ahumados,Migas de bacalao desaladas Hacendado,Bandeja 300 g,"6,55 € /ud.",83965," 21,834 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de sardina marinada Hacendado en aceite de oliva virgen extra,Bandeja 80 g (50 g escurrido),"1,50 €1,40 € /ud.",80412," 28,00 €/kg"
Marisco y pescado,Salazones y ahumados,Sucedáneo de caviar negro Ubago Caviartic,Tarro 75 g,"1,85 € /ud.",18808," 24,667 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Bandeja 140 g (110 g escurrido),"6,70 € /ud.",18402," 60,91 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de anchoa en aceite de oliva Hacendado,Lata 74 g (50 g escurrido),"3,75 € /ud.",80418," 75,00 €/kg"
Marisco y pescado,Salazones y ahumados,Migas de bacalao saladas,Bandeja 250 g,"5,55 € /ud.",80151," 22,20 €/kg"
Marisco y pescado,Salazones y ahumados,Trozos de bacalao salado,Paquete 400 g,"4,55 € /ud.",80253," 11,375 €/kg"
Marisco y pescado,Salazones y ahumados,Hoja de bacalao,Paquete 800 g aprox.,"13,92 € /ud.",80644," 17,40 €/kg"
Marisco y pescado,Salazones y ahumados,Salmón ahumado Hacendado,Paquete 100 g aprox.,"3,80 € /ud.",53444," 38,00 €/kg"
Marisco y pescado,Salazones y ahumados,Salmón ahumado Hacendado,2 paquetes x 150 g,"10,80 € /pack",53445," 36,00 €/kg"
Marisco y pescado,Salazones y ahumados,Bacalao ahumado Hacendado en aceite de girasol,Bandeja 110 g (80 g escurrido),"3,20 € /ud.",13787," 40,00 €/kg"
Marisco y pescado,Salazones y ahumados,Salmón marinado Hacendado,Paquete 80 g,"3,50 € /ud.",53446," 43,75 €/kg"
Marisco y pescado,Salazones y ahumados,Filetes de sardina ahumada Hacendado en aceite de girasol,Bandeja 85 g (65 g escurrido),"2,00 € /ud.",18436," 30,77 €/kg"
Marisco y pescado,Salazones y ahumados,Taquitos de salmón ahumado Hacendado,Paquete 100 g,"3,80 € /ud.",22612," 38,00 €/kg"
Marisco y pescado,Sushi,Surtido sushi Bento grande,Bandeja 310 g,"10,75 € /ud.",4578," 34,678 €/kg"
Marisco y pescado,Sushi,Surtido sushi Bento pequeño,Bandeja 160 g,"6,75 € /ud.",4583," 42,188 €/kg"
Marisco y pescado,Sushi,Surtido sushi Bento mix,Bandeja 350 g,"8,75 € /ud.",5695," 25,00 €/kg"
Marisco y pescado,Sushi,Noodles Yakisoba con carne y verduras,Bol 300 g,"4,50 € /ud.",4587," 15,00 €/kg"
Marisco y pescado,Sushi,Poke salmón,Bol 400 g,"5,50 € /ud.",4585," 13,75 €/kg"
Marisco y pescado,Sushi,Pollo teriyaki,Bol 300 g,"5,00 € /ud.",4588," 16,667 €/kg"
Mascotas,Gato,"Bocaditos en salsa gato adulto Delikuit con pollo, pavo y verduras",Bote 400 g,"0,65 € /ud.",52094," 1,625 €/kg"
Mascotas,Gato,"Bocaditos en salsa gato adulto Delikuit con salmón, trucha y verduras",Bote 400 g,"0,65 € /ud.",52095," 1,625 €/kg"
Mascotas,Gato,Paté gato júnior Delikuit con pollo y pavo,Tarrina 100 g,"0,50 € /ud.",52070," 5,00 €/kg"
Mascotas,Gato,Paté gato adulto Delikuit con trucha y salmón,Tarrina 100 g,"0,50 € /ud.",52073," 5,00 €/kg"
Mascotas,Gato,Paté gato adulto Delikuit con pollo y pavo,Tarrina 100 g,"0,50 € /ud.",52072," 5,00 €/kg"
Mascotas,Gato,Paté gato adulto Delikuit con ternera e hígado,Tarrina 100 g,"0,50 € /ud.",52071," 5,00 €/kg"
Mascotas,Gato,Paté gato adulto Delikuit con salmón y trucha,Bote 400 g,"1,20 € /ud.",52092," 3,00 €/kg"
Mascotas,Gato,Paté gato adulto Delikuit con pollo y pavo,Bote 400 g,"1,20 € /ud.",52091," 3,00 €/kg"
Mascotas,Gato,Mousse con lenguado y salmón gato adulto Delikuit,4 tarrinas x 85 g,"2,00 € /pack",15985," 5,883 €/kg"
Mascotas,Gato,Mousse con ternera y pollo gato adulto Delikuit,4 tarrinas x 85 g,"2,00 € /pack",15984," 5,883 €/kg"
Mascotas,Gato,Bocaditos en gelatina gato júnior Delikuit con pollo y pavo,Paquete 8 ud. (800 g),"2,50 € /ud.",22007," 3,125 €/kg"
Mascotas,Gato,Bocaditos en gelatina gato adulto Delikuit,8 ud. x 100 g,"2,40 € /pack",70705," 3,00 €/kg"
Mascotas,Gato,Bocaditos en gelatina gato adulto Delikuit,8 ud. x 100 g,"2,40 € /pack",70704," 3,00 €/kg"
Mascotas,Gato,Gelatina gato adulto selección de aves Quartett,Paquete 4 ud. (340 g),"1,80 € /ud.",35266," 5,295 €/kg"
Mascotas,Gato,Gelatina gato adulto selección de pescado Quartett,Paquete 4 ud. (340 g),"1,80 € /ud.",35267," 5,295 €/kg"
Mascotas,Gato,Bocaditos en salsa gato adulto Delikuit esterilizado,8 ud. x 100 g,"2,80 €2,75 € /pack",35732," 3,438 €/kg"
Mascotas,Gato,"Comida gato júnior Compy con pollo, frutas y verduras","Paquete 1,5 kg","3,30 € /ud.",15640," 2,20 €/kg"
Mascotas,Gato,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",Paquete 10 kg,"12,95 € /ud.",15987," 1,295 €/kg"
Mascotas,Gato,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",Paquete 2 kg,"2,95 € /ud.",15986," 1,475 €/kg"
Mascotas,Gato,"Comida gato adulto Compy con salmón, atún, frutas y verduras",Paquete 10 kg,"12,95 € /ud.",15983," 1,295 €/kg"
Mascotas,Gato,"Comida gato adulto Compy con salmón, atún, frutas y verduras",Paquete 2 kg,"2,95 € /ud.",15982," 1,475 €/kg"
Mascotas,Gato,"Comida gato esterilizado light Compy con pollo, frutas y verduras","Paquete 1,5 kg","3,45 € /ud.",15742," 2,30 €/kg"
Mascotas,Gato,"Comida gato júnior Supreme Compy con pollo, frutas y verduras",Paquete 800 g,"3,30 € /ud.",15944," 4,125 €/kg"
Mascotas,Gato,"Comida gato adulto Supreme Compy con pollo, frutas y verduras","Paquete 1,5 kg","5,30 € /ud.",13714," 3,534 €/kg"
Mascotas,Gato,"Comida gato esterilizado light Supreme Compy con pollo fresco, frutas y verduras","Paquete 1,5 kg","5,30 € /ud.",15560," 3,534 €/kg"
Mascotas,Gato,"Comida gato adulto Supreme Compy con salmón, frutas y verduras","Paquete 1,5 kg","5,30 € /ud.",13715," 3,534 €/kg"
Mascotas,Gato,"Comida gato sénior Supreme Compy con pollo fresco, frutas y verduras","Paquete 1,5 kg","5,30 € /ud.",23174," 3,534 €/kg"
Mascotas,Gato,Arena para gato antibacterias Nuske,Paquete 5 kg,"1,40 € /ud.",90080," 0,28 €/kg"
Mascotas,Gato,Arena para gato antibacterias Nuske perfumada,Paquete 5 kg,"1,70 € /ud.",90083," 0,34 €/kg"
Mascotas,Gato,Arena para gato aglomerante Nuske perfumada,Caja 5 kg,"3,75 € /ud.",13658," 0,75 €/kg"
Mascotas,Gato,Arena para gato de perlas sílice Single,Paquete 4 L,"3,55 € /ud.",90947," 0,888 €/L"
Mascotas,Gato,Hierba para gatos Natura,Caja 120 g,"3,50 € /ud.",38234," 29,167 €/kg"
Mascotas,Gato,Malta para gato Natura con queso,Tubo 100 g,"4,00 € /ud.",52098," 40,00 €/kg"
Mascotas,Gato,Agua de colonia para perros y gatos Krislin,Spray 250 ml,"3,40 € /ud.",90794," 13,60 €/L"
Mascotas,Gato,Snacks gato rellenos con salmón y malta Compy,Paquete 70 g,"1,10 € /ud.",16858," 15,715 €/kg"
Mascotas,Gato,Snack gato aperitivo líquido Compy,Caja 8 ud. (120 g),"1,60 € /ud.",52146," 13,334 €/kg"
Mascotas,Gato,Snacks gato rellenos con pollo y malta Compy,Paquete 70 g,"1,10 € /ud.",16859," 15,715 €/kg"
Mascotas,Gato,Snack gato barritas Compy de pollo e hígado,10 ud. x 5 g,"1,20 €1,05 € /pack",22008," 21,00 €/kg"
Mascotas,Gato,Snack gato barritas Compy de salmón y trucha,10 ud. x 5 g,"1,20 €1,05 € /pack",52149," 21,00 €/kg"
Mascotas,Perro,Paté perro júnior Delikuit con ternera y leche,Tarrina 150 g,"0,85 € /ud.",52062," 5,667 €/kg"
Mascotas,Perro,"Paté perro junior Delikuit con pollo, pavo y verduras",Tarrina 300 g,"0,95 € /ud.",52058," 3,167 €/kg"
Mascotas,Perro,"Paté perro adulto Delikuit con ternera, hígado y verduras",Tarrina 300 g,"0,95 € /ud.",52059," 3,167 €/kg"
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, hígado y verduras","Bote 1,23 kg","1,55 € /ud.",52088," 1,261 €/kg"
Mascotas,Perro,Paté perro adulto Delikuit con ternera y pollo,"Bote 1,2 kg","2,10 € /ud.",52086," 1,75 €/kg"
Mascotas,Perro,Trozos en salsa perro adulto Delikuit con salmón y verduras,"Bote 1,23 kg","1,55 € /ud.",70737," 1,261 €/kg"
Mascotas,Perro,Salchicha perro adulto Delikuit con pollo y arroz,1 kg,"1,80 € /ud.",52096," 1,80 €/kg"
Mascotas,Perro,Paté perro adulto Delikuit con ternera y verduras,Tarrina 150 g,"0,85 € /ud.",52064," 5,667 €/kg"
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras",Tarrina 300 g,"0,85 € /ud.",52068," 2,834 €/kg"
Mascotas,Perro,"Trozos en salsa perro adulto Delikuit con ternera, pavo y verduras",Tarrina 150 g,"0,75 € /ud.",52066," 5,00 €/kg"
Mascotas,Perro,Paté perro adulto Delikuit con salmón y verduras,Tarrina 300 g,"0,95 € /ud.",70733," 3,167 €/kg"
Mascotas,Perro,Paté perro adulto Delikuit con salmón y verduras,Tarrina 150 g,"0,85 € /ud.",70732," 5,667 €/kg"
Mascotas,Perro,Trozos en salsa perro adulto Delikuit con salmón y verduras,Tarrina 300 g,"0,85 € /ud.",70735," 2,834 €/kg"
Mascotas,Perro,Trozos en salsa perro adulto Delikuit con salmón y verduras,Tarrina 150 g,"0,75 € /ud.",70734," 5,00 €/kg"
Mascotas,Perro,"Comida perro júnior Compy con pollo, arroz, frutas y verduras",Paquete 4 kg,"6,25 € /ud.",23204," 1,563 €/kg"
Mascotas,Perro,"Comida perro adulto Compy con ternera, pollo, verduras y arroz",Saco 18 kg,"18,15 € /ud.",38297," 1,009 €/kg"
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Saco 18 kg,"18,15 € /ud.",15974," 1,009 €/kg"
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Paquete 4 kg,"6,00 € /ud.",15972," 1,50 €/kg"
Mascotas,Perro,"Comida perro adulto Compy con pollo, ternera, frutas y verduras",Paquete 3 kg,"5,50 € /ud.",15970," 1,834 €/kg"
Mascotas,Perro,Aritos perro adulto y sénior Compy,Saco 4 kg,"8,30 € /ud.",23173," 2,075 €/kg"
Mascotas,Perro,Mini aritos perro adulto y sénior Compy,"Paquete 1,5 kg","4,15 € /ud.",23172," 2,767 €/kg"
