categoria,subcategoria,descripcion,unidades,precio,code,compare
Carne,Aves y pollo,Cuellos de pollo,Bandeja 638 g aprox.,"1,60 € /ud.",60601," 2,50 €/kg"
Carne,Carne congelada,Jamoncitos de pollo congelados,Paquete 1 kg,"3,10 € /ud.",25183," 3,10 €/kg"
Carne,Carne congelada,Alas de pollo congeladas,Paquete 1 kg,"3,40 € /ud.",25184," 3,40 €/kg"
Carne,Carne congelada,Medallones preparado de solomillo cerdo congelados marinados,Paquete 300 g aprox.,"3,11 € /ud.",4176," 10,36 €/kg"
Carne,Carne congelada,Solomillo de pavo marinado congelado,Paquete 350 g aprox.,"2,76 € /ud.",25353," 7,90 €/kg"
Carne,Carne congelada,Cuartos traseros de pollo congelados,Paquete 2 kg,"5,80 € /ud.",25182," 2,90 €/kg"
Carne,Carne congelada,Solomillo de cerdo marinado congelado,Paquete 800 g aprox.,"6,24 € /ud.",2228," 7,80 €/kg"
Carne,Carne congelada,Chuletas de cordero palo o riñonada congeladas,Paquete 600 g aprox.,"11,37 € /ud.",5186," 18,95 €/kg"
Carne,Carne congelada,Paletilla de cordero entera congelada,"Pieza 1,2 kg aprox.","17,40 € /ud.",4022," 14,50 €/kg"
Carne,Carne congelada,Chuletas de cabrito congeladas,Paquete 430 g aprox.,"11,14 € /ud.",5034," 25,90 €/kg"
Carne,Carne congelada,Pierna de cabrito congelada,Pieza 530 g aprox.,"8,48 € /ud.",4599," 16,00 €/kg"
Carne,Carne congelada,Carrillada de cerdo congelada,Paquete 460 g aprox.,"5,75 € /ud.",4425," 12,50 €/kg"
Carne,Carne congelada,Pechugas de pollo enteras congeladas,Paquete 1 kg aprox.,"5,65 € /ud.",30006," 5,65 €/kg"
Carne,Carne congelada,Alas de pollo barbacoa congeladas,Paquete 750 g,"3,68 € /ud.",52426," 4,907 €/kg"
Carne,Cerdo,Costillas de cerdo carnosas a tacos,Bandeja 530 g aprox.,"4,08 € /ud.",2811," 7,69 €/kg"
Carne,Cerdo,Filetes lomo de cerdo,Bandeja 400 g aprox.,"2,84 € /ud.",2714," 7,09 €/kg"
Carne,Cerdo,Filetes lomo de cerdo familiar,Bandeja 900 g aprox.,"6,29 € /ud.",3395," 6,99 €/kg"
Carne,Cerdo,Carrillada de cerdo,Bandeja 500 g aprox.,"6,55 € /ud.",2810," 13,10 €/kg"
Carne,Cerdo,Costilla de cerdo ibérico adobada,Bandeja 600 g aprox.,"4,11 € /ud.",1564," 6,85 €/kg"
Carne,Cerdo,Chuletas de cerdo sajonia,Bandeja 290 g aprox.,"2,77 € /ud.",23305," 9,55 €/kg"
Carne,Cerdo,Costilla de cerdo churrasco,Pieza 900 g aprox.,"5,40 € /ud.",35286," 6,00 €/kg"
Carne,Cerdo,Panceta,Bandeja 500 g aprox.,"3,45 € /ud.",2815," 6,90 €/kg"
Carne,Cerdo,Manos de cerdo,Bandeja 500 g aprox.,"3,10 € /ud.",2851," 6,20 €/kg"
Carne,Cerdo,Cerdo a tacos,Bandeja 560 g aprox.,"3,22 € /ud.",2813," 5,75 €/kg"
Carne,Cerdo,Lomo de cerdo adobado,Bandeja 470 g aprox.,"3,38 € /ud.",2715," 7,20 €/kg"
Carne,Cerdo,Lomo de cerdo adobado familiar,Bandeja 900 g aprox.,"6,08 € /ud.",5046," 6,75 €/kg"
Carne,Cerdo,San Jacobos de cerdo sin gluten,Bandeja 400 g aprox.,"2,52 € /ud.",52957," 6,30 €/kg"
Carne,Cerdo,Filetes lomo de cerdo cabeza,Bandeja 550 g aprox.,"3,69 € /ud.",2817," 6,70 €/kg"
Carne,Cerdo,Flautas de bacón y queso,Bandeja 280 g,"2,00 € /ud.",2169," 7,247 €/kg"
Carne,Cerdo,Secreto de cerdo,Bandeja 400 g aprox.,"2,56 € /ud.",2685," 6,39 €/kg"
Carne,Cerdo,Media careta de cerdo sin oreja,Bandeja 420 g aprox.,"2,34 € /ud.",2812," 5,56 €/kg"
Carne,Cerdo,Manteca de cerdo Mont-Palau para cocinar,Tarrina 400 g,"2,30 € /ud.",53130," 5,75 €/kg"
Carne,Cerdo,Fiambre de magro de cerdo adobado,Paquete 370 g,"2,68 € /ud.",23308," 7,244 €/kg"
Carne,Cerdo,Codillo de cerdo,Bandeja 480 g aprox.,"2,50 € /ud.",2684," 5,20 €/kg"
Carne,Cerdo,Filetes hígado de cerdo,Bandeja 450 g aprox.,"2,41 € /ud.",2859," 5,35 €/kg"
Carne,Cerdo,Filetes lomo al ajillo,Bandeja 500 g aprox.,"3,88 € /ud.",3440," 7,75 €/kg"
Carne,Cerdo,Lomo de cerdo grueso,Bandeja 300 g aprox.,"2,19 € /ud.",3553," 7,29 €/kg"
Carne,Cerdo,Presa de cerdo ibérico,Bandeja 240 g aprox.,"6,82 € /ud.",4915," 28,40 €/kg"
Carne,Cerdo,Lomo de cerdo ibérico adobado,Paquete 220 g aprox.,"4,82 € /ud.",1886," 21,90 €/kg"
Carne,Cerdo,Secreto de cerdo ibérico,Bandeja 250 g aprox.,"5,93 € /ud.",4919," 23,70 €/kg"
Carne,Cerdo,Sesos de cerdo,Bandeja 130 g,"2,95 € /ud.",2858," 22,693 €/kg"
Carne,Cerdo,Medallones preparado de solomillo cerdo provenzal,Bandeja 400 g aprox.,"4,14 € /ud.",4152," 10,35 €/kg"
Carne,Cerdo,Pinchos de cerdo sin varilla,Bandeja 510 g aprox.,"4,18 € /ud.",2839," 8,20 €/kg"
Carne,Cerdo,Chuletas lomo de cerdo,Bandeja 480 g aprox.,"3,10 € /ud.",4901," 6,45 €/kg"
Carne,Cerdo,Chuletas aguja de cerdo,Bandeja 650 g aprox.,"3,97 € /ud.",4900," 6,10 €/kg"
Carne,Cerdo,Lomo de cerdo ibérico,Bandeja 285 g aprox.,"6,26 € /ud.",4918," 21,95 €/kg"
Carne,Cerdo,Solomillo de cerdo,Paquete 500 g aprox.,"4,10 € /ud.",4570," 8,20 €/kg"
Carne,Cerdo,Fiambre lomo de cerdo adobado,Bandeja 370 g,"3,50 € /ud.",23309," 9,46 €/kg"
Carne,Cerdo,Oreja de cerdo,Bandeja 520 g aprox.,"3,63 € /ud.",2570," 6,99 €/kg"
Carne,Cerdo,Riñones de cerdo,Bandeja 600 g aprox.,"3,39 € /ud.",3448," 5,65 €/kg"
Carne,Cerdo,Carrillada de cerdo con hueso,Bandeja 700 g aprox.,"6,37 € /ud.",3548," 9,10 €/kg"
Carne,Cerdo,Filetes lomo de cerdo extra tiernos,Bandeja 460 g aprox.,"3,49 € /ud.",2849," 7,58 €/kg"
Carne,Cerdo,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,Bandeja 380 g aprox.,"3,84 € /ud.",21272," 10,10 €/kg"
Carne,Cerdo,Lomo de cerdo trozo,Pieza 800 g aprox.,"4,23 € /ud.",4590," 5,29 €/kg"
Carne,Cerdo,Pieza magro cabeza de cerdo,"Pieza 1,2 kg aprox.","6,47 € /ud.",3554," 5,39 €/kg"
Carne,Cerdo,Solomillo de cerdo ibérico,Paquete 440 g aprox.,"8,32 € /ud.",67599," 18,90 €/kg"
Carne,Cerdo,Lomo de cerdo marinado empanado,Bandeja 400 g aprox.,"3,30 € /ud.",52718," 8,25 €/kg"
Carne,Conejo y cordero,Medio conejo troceado,Bandeja 600 g aprox.,"5,31 € /ud.",25972," 8,85 €/kg"
Carne,Conejo y cordero,Conejo entero,"Pieza 1,3 kg aprox.","10,21 € /ud.",2797," 7,85 €/kg"
Carne,Conejo y cordero,Paletillas de conejo,Bandeja 400 g aprox.,"6,78 € /ud.",25191," 16,95 €/kg"
Carne,Conejo y cordero,Muslos de conejo,Bandeja 400 g aprox.,"4,78 € /ud.",25192," 11,95 €/kg"
Carne,Conejo y cordero,Lomos de conejo,Bandeja 400 g aprox.,"5,30 € /ud.",25193," 13,25 €/kg"
Carne,Conejo y cordero,Costillas de conejo partidas,Bandeja 400 g aprox.,"3,38 € /ud.",5070," 8,45 €/kg"
Carne,Conejo y cordero,Chuletas de cordero palo y riñonada,Bandeja 760 g aprox.,"19,38 € /ud.",4363," 25,50 €/kg"
Carne,Conejo y cordero,Chuletas de cordero mixtas,Bandeja 850 g aprox.,"17,00 € /ud.",4366," 20,00 €/kg"
Carne,Conejo y cordero,Chuletas de cordero pierna,Bandeja 800 g aprox.,"15,20 € /ud.",4364," 19,00 €/kg"
Carne,Conejo y cordero,Chuletas de cordero paletilla,Bandeja 540 g aprox.,"11,07 € /ud.",4362," 20,50 €/kg"
Carne,Conejo y cordero,Garretas brazuelo de cordero,Bandeja 460 g aprox.,"5,98 € /ud.",4361," 13,00 €/kg"
Carne,Conejo y cordero,Cuello de cordero,Bandeja 410 g aprox.,"5,33 € /ud.",4360," 13,00 €/kg"
Carne,Conejo y cordero,Churrasco de cordero,Bandeja 500 g aprox.,"6,50 € /ud.",4282," 13,00 €/kg"
Carne,Conejo y cordero,Chuleta de cordero Tomahawk,Paquete 300 g aprox.,"8,40 € /ud.",52479," 28,00 €/kg"
Carne,Conejo y cordero,Escalopín picaña de cordero,Paquete 290 g aprox.,"8,12 € /ud.",52480," 28,00 €/kg"
Carne,Embutido,Longaniza magro fresca,Bandeja 535 g aprox.,"3,37 € /ud.",6040," 6,30 €/kg"
Carne,Embutido,Longaniza fresca sin tripa,Bandeja 560 g,"3,30 € /ud.",6043," 5,893 €/kg"
Carne,Embutido,Longaniza fresca de pollo,Bandeja 550 g aprox.,"4,13 € /ud.",6041," 7,50 €/kg"
Carne,Embutido,Morcilla de cebolla oreada,Bandeja 280 g aprox.,"1,90 € /ud.",35049," 6,80 €/kg"
Carne,Embutido,Morcilla de cebolla,Bandeja 600 g aprox.,"3,60 € /ud.",4117," 6,00 €/kg"
Carne,Embutido,Chorizo oreado,Bandeja 360 g aprox.,"2,57 € /ud.",6048," 7,15 €/kg"
Carne,Embutido,Chistorra,Paquete 220 g,"1,55 € /ud.",2864," 7,046 €/kg"
Carne,Embutido,Longaniza roja fresca rosca,Bandeja 400 g aprox.,"3,00 € /ud.",4114," 7,50 €/kg"
Carne,Embutido,Longaniza fresca estilo criollo,Bandeja 380 g aprox.,"2,96 € /ud.",6045," 7,80 €/kg"
Carne,Embutido,Butifarra fresca,Bandeja 640 g aprox.,"3,68 € /ud.",6044," 5,75 €/kg"
Carne,Embutido,Butifarra fresca de pagés con pimienta,Bandeja 650 g aprox.,"4,29 € /ud.",4416," 6,60 €/kg"
Carne,Embutido,Embutido surtido barbacoa,Bandeja 500 g aprox.,"3,70 € /ud.",5158," 7,40 €/kg"
Carne,Embutido,Morcilla de arroz y cebolla,Paquete 300 g aprox.,"1,63 € /ud.",2876," 5,45 €/kg"
Carne,Embutido,Chorizo aperitivo,Bandeja 300 g aprox.,"2,59 € /ud.",6046," 8,65 €/kg"
Carne,Embutido,Chorizo picante aperitivo,Bandeja 375 g aprox.,"3,24 € /ud.",6047," 8,65 €/kg"
Carne,Hamburguesas y picadas,Burger de cerdo,Bandeja 6 ud. (540 g),"3,00 € /ud.",52672," 5,556 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno y cerdo,Bandeja 6 ud. (540 g),"3,78 € /ud.",2872," 7,00 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno,Bandeja 6 ud. (540 g),"4,40 € /ud.",2873," 8,149 €/kg"
Carne,Hamburguesas y picadas,Burger de pollo,Bandeja 6 ud. (540 g),"3,99 € /ud.",2622," 7,389 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno gruesas,Bandeja 2 ud. (360 g),"3,78 € /ud.",3547," 10,50 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno y cerdo con jamón y cebolla caramelizada,Bandeja 2 ud. (240 g),"2,50 € /ud.",4155," 10,417 €/kg"
Carne,Hamburguesas y picadas,Burger de pavo y espinacas,Bandeja 2 ud. (240 g),"2,37 € /ud.",3976," 9,875 €/kg"
Carne,Hamburguesas y picadas,Burger de pavo y pollo,Bandeja 6 ud. (540 g),"4,11 € /ud.",3561," 7,612 €/kg"
Carne,Hamburguesas y picadas,Mini burgers de pollo,Bandeja 8 ud. (280 g),"2,70 € /ud.",10467," 9,643 €/kg"
Carne,Hamburguesas y picadas,Mini burgers de vacuno y cerdo,Bandeja 8 ud. (280 g),"2,59 € /ud.",10453," 9,25 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno y cerdo gruesas,Bandeja 2 ud. (360 g),"3,15 € /ud.",3979," 8,75 €/kg"
Carne,Hamburguesas y picadas,Burger de pollo certificado gruesas alimentado con un 50% de maíz,Bandeja 2 ud. (360 g),"3,52 € /ud.",5147," 9,778 €/kg"
Carne,Hamburguesas y picadas,Burger de cerdo ibérico gruesas,Bandeja 2 ud. (360 g),"3,14 € /ud.",5139," 8,723 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno y cerdo con ajo y perejil,Bandeja 2 ud. (240 g),"2,34 € /ud.",3978," 9,75 €/kg"
Carne,Hamburguesas y picadas,Burger de pollo y zanahoria,Bandeja 2 ud. (240 g),"2,31 € /ud.",8122," 9,625 €/kg"
Carne,Hamburguesas y picadas,Burger de vacuno angus gruesa,Bandeja 2 ud. (360 g),"4,81 € /ud.",4110," 13,362 €/kg"
Carne,Hamburguesas y picadas,Burger Crunchy Chicken,Bandeja 2 ud. (240 g),"2,15 € /ud.",4079," 8,959 €/kg"
Carne,Hamburguesas y picadas,Hamburguesa de lomo de vacuno,Paquete 2 ud. (240 g),"3,70 € /ud.",35884," 15,417 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada vacuno y cerdo,Bandeja 500 g,"3,60 € /ud.",2869," 7,20 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada vacuno y cerdo,Bandeja 1 kg,"6,50 € /ud.",3453," 6,50 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada cerdo,Bandeja 500 g,"2,95 € /ud.",2867," 5,90 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada cerdo,Bandeja 1 kg,"5,60 € /ud.",3451," 5,60 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada vacuno,Bandeja 500 g,"3,95 € /ud.",2868," 7,90 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada vacuno,Bandeja 1 kg,"7,30 € /ud.",3454," 7,30 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada pollo y pavo,Bandeja 500 g,"3,70 € /ud.",2870," 7,40 €/kg"
Carne,Hamburguesas y picadas,Preparado de carne picada pollo y pavo,Bandeja 1 kg,"7,00 € /ud.",3452," 7,00 €/kg"
Carne,Hamburguesas y picadas,Albóndigas de cerdo,Bandeja 24 ud. (840 g),"4,55 € /ud.",2871," 5,417 €/kg"
Carne,Hamburguesas y picadas,Albóndigas de pollo,Bandeja 840 g,"6,20 € /ud.",23632," 7,381 €/kg"
Carne,Vacuno,Filetes de vacuno 1º B añojo para plancha o guisar,Bandeja 500 g aprox.,"6,65 € /ud.",2712," 13,30 €/kg"
Carne,Vacuno,Tacos de vacuno añojo para guisar,Bandeja 600 g aprox.,"7,38 € /ud.",2807," 12,30 €/kg"
Carne,Vacuno,Lomo de vacuno añojo para plancha,Bandeja 500 g aprox.,"9,10 € /ud.",2800," 18,20 €/kg"
Carne,Vacuno,Filetes de vacuno 1º B añojo para plancha o guisar,Bandeja 500 g aprox.,"6,65 € /ud.",2712," 13,30 €/kg"
Carne,Vacuno,Tacos de vacuno añojo para guisar,Bandeja 600 g aprox.,"7,38 € /ud.",2807," 12,30 €/kg"
Carne,Vacuno,Lomo de vacuno añojo para plancha,Bandeja 500 g aprox.,"9,10 € /ud.",2800," 18,20 €/kg"
Carne,Vacuno,Filetes de vacuno al ajillo,Bandeja 450 g aprox.,"7,11 € /ud.",2834," 15,79 €/kg"
Carne,Vacuno,Solomillo de vacuno añojo para plancha,Bandeja 300 g aprox.,"11,07 € /ud.",2804," 36,90 €/kg"
Carne,Vacuno,Carpaccio de vacuno,Bandeja 110 g,"3,75 € /ud.",2632," 34,091 €/kg"
Carne,Vacuno,Filetes de vacuno añojo para plancha,Bandeja 500 g aprox.,"7,50 € /ud.",2900," 14,99 €/kg"
Carne,Vacuno,Entrecot de vacuno añojo fino para barbacoa o plancha,Bandeja 500 g aprox.,"10,95 € /ud.",3461," 21,90 €/kg"
Carne,Vacuno,Entrecot de vacuno añojo grueso para barbacoa o plancha,Bandeja 380 g aprox.,"8,32 € /ud.",3460," 21,90 €/kg"
Carne,Vacuno,Churrasco de vacuno añojo para barbacoa o plancha,Bandeja 500 g aprox.,"5,95 € /ud.",3737," 11,90 €/kg"
Carne,Vacuno,Filetes hígado de vacuno añojo,Bandeja 600 g aprox.,"5,52 € /ud.",2861," 9,20 €/kg"
Carne,Vacuno,Filetes de vacuno añojo para empanar,Bandeja 500 g aprox.,"7,40 € /ud.",4157," 14,80 €/kg"
Carne,Vacuno,Chuletón de vacuno añojo para barbacoa o plancha,Bandeja 550 g aprox.,"10,45 € /ud.",2155," 19,00 €/kg"
Carne,Vacuno,Callos de vacuno,Bandeja 550 g aprox.,"5,45 € /ud.",3743," 9,90 €/kg"
Carne,Vacuno,Filetes de vacuno añojo fricandó para plancha o guisar,Bandeja 500 g aprox.,"6,50 € /ud.",3738," 12,99 €/kg"
Carne,Empanados y elaborados,Nuggets de pollo Hacendado ultracongelados,Paquete 500 g,"2,70 € /ud.",63323," 5,40 €/kg"
Carne,Empanados y elaborados,Delicias de pollo Hacendado ultracongeladas,Paquete 500 g,"3,75 € /ud.",63322," 7,50 €/kg"
Carne,Empanados y elaborados,Croquetas de cocido Hacendado ultracongeladas,Paquete 350 g,"1,90 € /ud.",13496," 5,429 €/kg"
Carne,Empanados y elaborados,Nuggets de pavo Hacendado ultracongelados,Paquete 400 g,"3,20 € /ud.",63007," 8,00 €/kg"
Carne,Empanados y elaborados,Pollo marinado rebozado Crispy American Style Hacendado ultracongeladas,Paquete 500 g,"4,90 € /ud.",60306," 9,80 €/kg"
Carne,Empanados y elaborados,Brochetas de pollo,Bandeja 370 g aprox.,"3,20 € /ud.",35902," 8,66 €/kg"
Carne,Empanados y elaborados,Flautas de pollo y queso,Bandeja 280 g,"2,00 € /ud.",2137," 7,327 €/kg"
Carne,Empanados y elaborados,Flautas de bacón y queso,Bandeja 280 g,"2,00 € /ud.",2169," 7,247 €/kg"
Carne,Empanados y elaborados,Lomo de cerdo adobado,Bandeja 470 g aprox.,"3,38 € /ud.",2715," 7,20 €/kg"
Carne,Empanados y elaborados,Lomo de cerdo adobado familiar,Bandeja 900 g aprox.,"6,08 € /ud.",5046," 6,75 €/kg"
Carne,Empanados y elaborados,San Jacobos de cerdo sin gluten,Bandeja 400 g aprox.,"2,52 € /ud.",52957," 6,30 €/kg"
Carne,Empanados y elaborados,Pechugas de pollo finas hierbas marinadas,Bandeja 650 g aprox.,"4,81 € /ud.",2833," 7,40 €/kg"
Carne,Empanados y elaborados,Medallones pechuga de pollo marinado,Bandeja 650 g aprox.,"4,52 € /ud.",2831," 6,95 €/kg"
Carne,Empanados y elaborados,Pechugas de pollo marinadas empanadas sin gluten,Bandeja 360 g aprox.,"2,83 € /ud.",21227," 7,87 €/kg"
Carne,Empanados y elaborados,Pinchos de cerdo sin varilla,Bandeja 510 g aprox.,"4,18 € /ud.",2839," 8,20 €/kg"
Carne,Empanados y elaborados,Medallones preparado de solomillo cerdo provenzal,Bandeja 400 g aprox.,"4,14 € /ud.",4152," 10,35 €/kg"
Carne,Empanados y elaborados,Filetes de vacuno al ajillo,Bandeja 450 g aprox.,"7,11 € /ud.",2834," 15,79 €/kg"
Carne,Empanados y elaborados,Alas de pollo adobadas,Bandeja 680 g aprox.,"3,20 € /ud.",2832," 4,70 €/kg"
Carne,Empanados y elaborados,Fiambre de magro de cerdo adobado,Paquete 370 g,"2,68 € /ud.",23308," 7,244 €/kg"
Carne,Empanados y elaborados,Chuletas de pavo al ajillo,Bandeja 600 g aprox.,"4,14 € /ud.",2837," 6,90 €/kg"
Carne,Empanados y elaborados,Costilla de cerdo ibérico adobada,Bandeja 600 g aprox.,"4,11 € /ud.",1564," 6,85 €/kg"
Carne,Empanados y elaborados,Brochetas de pavo,Bandeja 500 g aprox.,"4,35 € /ud.",4156," 8,70 €/kg"
Carne,Empanados y elaborados,Filetes lomo al ajillo,Bandeja 500 g aprox.,"3,88 € /ud.",3440," 7,75 €/kg"
Carne,Empanados y elaborados,Pechugas de pavo pimentón,Bandeja 580 g aprox.,"4,92 € /ud.",2836," 8,49 €/kg"
Carne,Empanados y elaborados,Fiambre de pechuga de pavo adobada,Bandeja 370 g,"3,51 € /ud.",23306," 9,487 €/kg"
Carne,Empanados y elaborados,Contramuslos de pollo marinados con piel,Bandeja 600 g aprox.,"4,35 € /ud.",2970," 7,25 €/kg"
Carne,Empanados y elaborados,Tacos de pavo al ajillo,Bandeja 600 g aprox.,"3,81 € /ud.",3443," 6,35 €/kg"
Carne,Empanados y elaborados,Chuletas de cerdo sajonia,Bandeja 290 g aprox.,"2,77 € /ud.",23305," 9,55 €/kg"
Carne,Empanados y elaborados,Lomo de cerdo ibérico adobado,Paquete 220 g aprox.,"4,82 € /ud.",1886," 21,90 €/kg"
Carne,Empanados y elaborados,Callos preparados de ternera Rogusa,Paquete 500 g,"3,75 € /ud.",2179," 7,50 €/kg"
Carne,Empanados y elaborados,Oreja de cerdo cocida adobada Rogusa,Paquete 500 g,"4,25 € /ud.",2185," 8,50 €/kg"
Carne,Empanados y elaborados,Pincho amarillo de cerdo con perejil,Bandeja 500 g aprox.,"4,10 € /ud.",3455," 8,20 €/kg"
Carne,Empanados y elaborados,Pinchos de pollo adobados,Bandeja 500 g aprox.,"3,98 € /ud.",3456," 7,95 €/kg"
Carne,Empanados y elaborados,Lagrimitas de pollo al limón empanadas sin gluten,Bandeja 340 g aprox.,"2,92 € /ud.",21235," 8,60 €/kg"
Carne,Empanados y elaborados,Fiambre lomo de cerdo adobado,Bandeja 370 g,"3,50 € /ud.",23309," 9,46 €/kg"
Carne,Empanados y elaborados,Pechugas de pollo rellenas de jamón y queso empanadas sin gluten,Bandeja 450 g aprox.,"4,55 € /ud.",21257," 10,10 €/kg"
Carne,Empanados y elaborados,Solomillos de pollo marinados empanados sin gluten,Bandeja 465 g aprox.,"4,16 € /ud.",52514," 8,95 €/kg"
Carne,Empanados y elaborados,Libritos de cerdo rellenos de pimiento verde y jamón curado empanados sin gluten,Bandeja 380 g aprox.,"3,84 € /ud.",21272," 10,10 €/kg"
Carne,Empanados y elaborados,Lomo de cerdo marinado empanado,Bandeja 400 g aprox.,"3,30 € /ud.",52718," 8,25 €/kg"
Cereales y galletas,Cereales,Cereales rellenos de leche Hacendado,Caja 500 g,"2,60 €2,50 € /ud.",9264," 5,00 €/kg"
Cereales y galletas,Cereales,Mini cereales rellenos de leche Hacendado,Caja 5 bolsitas (175 g),"1,95 €1,90 € /ud.",9333," 10,858 €/kg"
Cereales y galletas,Cereales,Cereales rellenos de chocolate y avellana Hacendado,Paquete 500 g,"2,15 €2,10 € /ud.",9377," 4,20 €/kg"
Cereales y galletas,Cereales,Cereales estrellas de maíz Stars Hacendado con miel,Caja 400 g,"2,10 € /ud.",80515," 5,25 €/kg"
Cereales y galletas,Cereales,Cereales copos de maíz Corn Flakes Hacendado 0% azúcares añadidos,Caja 500 g,"1,50 € /ud.",22966," 3,00 €/kg"
Cereales y galletas,Cereales,Cereales de arroz inflado Choco Rice Hacendado con chocolate,Caja 500 g,"2,10 € /ud.",9592," 4,20 €/kg"
Cereales y galletas,Cereales,Cereales copos de maíz Corn Flakes Kellogg's,Caja 500 g,"3,00 € /ud.",9210," 6,00 €/kg"
Cereales y galletas,Cereales,Cereales de arroz inflado Choco Krispies Kellogg's con chocolate,Caja 420 g,"3,55 € /ud.",35987," 8,453 €/kg"
Cereales y galletas,Cereales,Cereales copos de trigo Chocodays Hacendado con chocolate,Caja 500 g,"1,80 € /ud.",9508," 3,60 €/kg"
Cereales y galletas,Cereales,Cereales copos de maíz Corn Flakes Harvest Home sin gluten,Caja 375 g,"2,59 € /ud.",9216," 6,907 €/kg"
Cereales y galletas,Cereales,Cereales rellenos de crema de cacao y avellana Hacendado sin gluten,Paquete 400 g,"2,25 € /ud.",9547," 5,625 €/kg"
Cereales y galletas,Cereales,Copos de avena Brüggen,Caja 500 g,"0,95 € /ud.",9222," 1,90 €/kg"
Cereales y galletas,Cereales,Cereales copos de trigo integral y arroz Special K Classic,Caja 450 g,"3,25 € /ud.",35707," 7,223 €/kg"
Cereales y galletas,Cereales,Muesli Crunchy Hacendado con chocolate,Paquete 500 g,"2,10 € /ud.",9355," 4,20 €/kg"
Cereales y galletas,Cereales,Cereales copos de trigo integral y arroz Hacendado 0% azúcares añadidos,Caja 500 g,"2,05 €2,00 € /ud.",9488," 4,00 €/kg"
Cereales y galletas,Cereales,Cereales copos de trigo espelta integral Hacendado 0% azúcares añadidos,Paquete 400 g,"1,75 €1,70 € /ud.",9571," 4,25 €/kg"
Cereales y galletas,Cereales,Cereales integrales copos de trigo Chocapic Nestlé con chocolate,Caja 625 g,"3,95 €3,35 € /ud.",9257," 5,36 €/kg"
Cereales y galletas,Cereales,Muesli Crunchy Hacendado con frutos secos,Paquete 500 g,"2,10 € /ud.",9357," 4,20 €/kg"
Cereales y galletas,Cereales,Muesli Crunchy Hacendado 0% azúcares añadidos 0% edulcorantes,Paquete 500 g,"2,00 € /ud.",35892," 4,00 €/kg"
Cereales y galletas,Cereales,Cereales copos de trigo integral y arroz Hacendado bañados en chocolate con leche,Caja 375 g,"2,35 € /ud.",9487," 6,267 €/kg"
Cereales y galletas,Cereales,Cereales copos tostados de trigo integral y arroz Hacendado con chocolate,Caja 425 g,"2,00 € /ud.",52772," 4,706 €/kg"
Cereales y galletas,Cereales,Muesli Crunchy Hacendado con fruta,Paquete 500 g,"2,10 € /ud.",9356," 4,20 €/kg"
Cereales y galletas,Cereales,Avena molida Hacendado,Paquete 500 g,"1,11 € /ud.",16807," 2,22 €/kg"
Cereales y galletas,Cereales,Cereales All-Bran Kellogg's con chocolate,Caja 375 g,"3,50 € /ud.",9394," 9,334 €/kg"
Cereales y galletas,Cereales,Salvado de avena Hacendado,Paquete 500 g,"1,65 € /ud.",16808," 3,30 €/kg"
Cereales y galletas,Cereales,Cereales y semillas granola Hacendado con frutos secos,Paquete 400 g,"2,40 € /ud.",9474," 6,00 €/kg"
Cereales y galletas,Cereales,Cereales con salvado de trigo Fibra Sticks Hacendado,Caja 500 g,"1,80 € /ud.",60236," 3,60 €/kg"
Cereales y galletas,Cereales,Muesli Hacendado con frutas,Paquete 1 kg,"2,30 € /ud.",9491," 2,30 €/kg"
Cereales y galletas,Cereales,Muesli Hacendado 50% frutas y frutos secos,Paquete 500 g,"1,95 € /ud.",9492," 3,90 €/kg"
Cereales y galletas,Cereales,Salvado de trigo integral Hacendado,Paquete 250 g,"1,35 € /ud.",29340," 5,40 €/kg"
Cereales y galletas,Cereales,"Muesli Hacendado con quinoa, chía y chocolate negro",Paquete 400 g,"2,25 € /ud.",9536," 5,625 €/kg"
Cereales y galletas,Cereales,Cereales Cereal Mix Hacendado 0% azúcares añadidos,Paquete 375 g,"2,40 € /ud.",9532," 6,40 €/kg"
Cereales y galletas,Cereales,Cereales avena Crunchy Hacendado,Caja 400 g,"2,00 €1,90 € /ud.",15611," 4,75 €/kg"
Cereales y galletas,Cereales,Copos crujientes de cereales Granola Hacendado con trozos de fresas,Paquete 400 g,"2,40 € /ud.",70087," 6,00 €/kg"
Cereales y galletas,Cereales,Barritas de cereales Hacendado chocolate con leche,Caja 6 barritas (120 g),"1,40 € /ud.",9350," 11,667 €/kg"
